column_name,feature_weight
recent_team,0.24405616477179579
position,0.5560648846266467
position_group,0.0
season_type,0.0
carries,1.2182697641995601
rushing_yards,0.8334311813038962
rushing_tds,0.41680839589437274
rushing_fumbles,0.0
rushing_fumbles_lost,0.01738099123748877
rushing_first_downs,0.9949923919312853
rushing_epa,0.45162222468040475
rushing_2pt_conversions,0.004400390557715878
receptions,0.13024076961577036
targets,0.5619325902852429
receiving_yards,0.9775678752680887
receiving_tds,0.1472659659667431
receiving_fumbles,0.0
receiving_fumbles_lost,0.0
receiving_air_yards,0.5321341622399691
receiving_yards_after_catch,0.9980880942312271
receiving_first_downs,0.004323163748803107
receiving_epa,0.45640853535900194
receiving_2pt_conversions,0.0012599571978259886
racr,0.2595018448160788
target_share,1.3390943655288592
air_yards_share,0.4224929472948778
wopr,1.1720468364820091
special_teams_tds,0.0
last_weeks_fantasy_points,2.077687236949579
last_weeks_fantasy_points_ppr,2.9570442347612946
number_of_games_played,0.14101775846762657
games_with_team,0.3314351194332384
avg_carries_last_2_games,1.629404910434143
avg_rushing_yards_last_2_games,1.4259411272140488
avg_rushing_tds_last_2_games,0.2889133516779756
avg_rushing_fumbles_last_2_games,0.06224083742244858
avg_rushing_fumbles_lost_last_2_games,0.008757988942585514
avg_rushing_first_downs_last_2_games,0.8953896760279236
avg_rushing_epa_last_2_games,1.303199267455226
avg_rushing_2pt_conversions_last_2_games,0.013785510422479405
avg_receptions_last_2_games,0.2121304186086743
avg_receiving_yards_last_2_games,0.7196032490633586
avg_receiving_fumbles_last_2_games,0.03197999337456344
avg_receiving_air_yards_last_2_games,0.30219277371378134
avg_receiving_yards_after_catch_last_2_games,0.49155198949471773
avg_receiving_first_downs_last_2_games,0.6973874411395039
avg_receiving_2pt_conversions_last_2_games,0.000306810054373637
avg_carries_last_3_games,1.7194301249308126
avg_rushing_yards_last_3_games,1.2816975768783239
avg_rushing_tds_last_3_games,0.07004632190845059
avg_rushing_fumbles_last_3_games,0.07990794502289003
avg_rushing_fumbles_lost_last_3_games,0.12100011870233589
avg_rushing_first_downs_last_3_games,1.0206741944913758
avg_rushing_epa_last_3_games,0.8451272369970402
avg_rushing_2pt_conversions_last_3_games,0.0
avg_receptions_last_3_games,0.32479479909403186
avg_receiving_yards_last_3_games,1.0861282277800264
avg_receiving_fumbles_last_3_games,0.06232333782487849
avg_receiving_air_yards_last_3_games,0.5723834084819261
avg_receiving_yards_after_catch_last_3_games,1.35503604504778
avg_receiving_first_downs_last_3_games,0.33712010743970805
avg_receiving_2pt_conversions_last_3_games,0.0
avg_carries_last_4_games,1.5164774771930631
avg_rushing_yards_last_4_games,1.7126868892270337
avg_rushing_tds_last_4_games,0.4002592765710104
avg_rushing_fumbles_last_4_games,0.046475728430460946
avg_rushing_fumbles_lost_last_4_games,0.0
avg_rushing_first_downs_last_4_games,0.3976758617263355
avg_rushing_epa_last_4_games,0.8772324150085455
avg_rushing_2pt_conversions_last_4_games,0.0022511917670609903
avg_receptions_last_4_games,1.0430048938366066
avg_receiving_yards_last_4_games,0.5057611236793651
avg_receiving_fumbles_last_4_games,0.22238892299384036
avg_receiving_air_yards_last_4_games,0.21754141288111642
avg_receiving_yards_after_catch_last_4_games,0.8320760552894284
avg_receiving_first_downs_last_4_games,0.6649643123305239
avg_receiving_2pt_conversions_last_4_games,0.0015659626898685318
avg_carries_last_5_games,0.25650560803393874
avg_rushing_yards_last_5_games,1.1032216200619367
avg_rushing_tds_last_5_games,0.3611577178101575
avg_rushing_fumbles_last_5_games,0.10400632711276618
avg_rushing_fumbles_lost_last_5_games,0.0285632910348504
avg_rushing_first_downs_last_5_games,1.2628819379859326
avg_rushing_epa_last_5_games,0.7981325166465338
avg_rushing_2pt_conversions_last_5_games,0.028932543158872583
avg_receptions_last_5_games,0.2200746345178529
avg_receiving_yards_last_5_games,1.587079405062339
avg_receiving_fumbles_last_5_games,0.11930203987070995
avg_receiving_air_yards_last_5_games,0.4576798771471245
avg_receiving_yards_after_catch_last_5_games,0.45587030877092555
avg_receiving_first_downs_last_5_games,0.2928956854918672
avg_receiving_2pt_conversions_last_5_games,0.024351504897741884
avg_carries_last_6_games,0.7202409159088811
avg_rushing_yards_last_6_games,0.9609577476586905
avg_rushing_tds_last_6_games,0.49643287279638487
avg_rushing_fumbles_last_6_games,0.0
avg_rushing_fumbles_lost_last_6_games,0.0671373479871882
avg_rushing_first_downs_last_6_games,0.4252855754860978
avg_rushing_epa_last_6_games,0.417134207088375
avg_rushing_2pt_conversions_last_6_games,0.031103048968645543
avg_receptions_last_6_games,0.1492251564542774
avg_receiving_yards_last_6_games,0.15801828615039704
avg_receiving_fumbles_last_6_games,0.05170679097860784
avg_receiving_air_yards_last_6_games,0.6003267877702576
avg_receiving_yards_after_catch_last_6_games,0.3882756565140838
avg_receiving_first_downs_last_6_games,0.3417799652903955
avg_receiving_2pt_conversions_last_6_games,0.0
avg_carries_last_7_games,0.7847484930608969
avg_rushing_yards_last_7_games,0.646037451775813
avg_rushing_tds_last_7_games,0.5864763492064805
avg_rushing_fumbles_last_7_games,0.3538743118717425
avg_rushing_fumbles_lost_last_7_games,0.12176311311914946
avg_rushing_first_downs_last_7_games,0.24140238544926026
avg_rushing_epa_last_7_games,0.31088480065693896
avg_rushing_2pt_conversions_last_7_games,0.0005417081798651717
avg_receptions_last_7_games,0.6213169305620784
avg_receiving_yards_last_7_games,0.8810068570757554
avg_receiving_fumbles_last_7_games,0.0
avg_receiving_air_yards_last_7_games,0.16474289728265404
avg_receiving_yards_after_catch_last_7_games,0.4240011055986587
avg_receiving_first_downs_last_7_games,0.47482590390255436
avg_receiving_2pt_conversions_last_7_games,0.0
avg_carries_last_8_games,0.6968956194458902
avg_rushing_yards_last_8_games,0.7393560367525338
avg_rushing_tds_last_8_games,0.3430087532507789
avg_rushing_fumbles_last_8_games,0.2597644443094414
avg_rushing_fumbles_lost_last_8_games,0.04115199016380651
avg_rushing_first_downs_last_8_games,0.5139423221108129
avg_rushing_epa_last_8_games,0.07959497713335009
avg_rushing_2pt_conversions_last_8_games,0.045871507962717654
avg_receptions_last_8_games,0.21844605093925534
avg_receiving_yards_last_8_games,0.5177117538993784
avg_receiving_fumbles_last_8_games,0.1776077275161558
avg_receiving_air_yards_last_8_games,0.5107513880145002
avg_receiving_yards_after_catch_last_8_games,1.0142840646938238
avg_receiving_first_downs_last_8_games,0.6640281163448033
avg_receiving_2pt_conversions_last_8_games,0.005927579184612024
avg_carries_last_9_games,0.9016478666626672
avg_rushing_yards_last_9_games,0.8472875546211901
avg_rushing_tds_last_9_games,0.3126283676725632
avg_rushing_fumbles_last_9_games,0.39748413569478636
avg_rushing_fumbles_lost_last_9_games,0.12623469141461213
avg_rushing_first_downs_last_9_games,0.6919151104024968
avg_rushing_epa_last_9_games,0.524195251347185
avg_rushing_2pt_conversions_last_9_games,0.07798647574162237
avg_receptions_last_9_games,0.5990591916184383
avg_receiving_yards_last_9_games,0.665676371251595
avg_receiving_fumbles_last_9_games,0.0
avg_receiving_air_yards_last_9_games,0.6978135214960145
avg_receiving_yards_after_catch_last_9_games,0.5654713099992055
avg_receiving_first_downs_last_9_games,0.5136788088413814
avg_receiving_2pt_conversions_last_9_games,0.0
avg_carries_last_10_games,0.7924834739081249
avg_rushing_yards_last_10_games,0.6576844434026053
avg_rushing_tds_last_10_games,0.3925609924248027
avg_rushing_fumbles_last_10_games,0.2368152269976422
avg_rushing_fumbles_lost_last_10_games,0.07442170340205201
avg_rushing_first_downs_last_10_games,0.13087072199513602
avg_rushing_epa_last_10_games,0.48741099992199066
avg_rushing_2pt_conversions_last_10_games,0.034880071724876775
avg_receptions_last_10_games,1.057166011091626
avg_receiving_yards_last_10_games,1.1224844713683817
avg_receiving_fumbles_last_10_games,0.03162237777921012
avg_receiving_air_yards_last_10_games,1.055190542281233
avg_receiving_yards_after_catch_last_10_games,1.4791593393840963
avg_receiving_first_downs_last_10_games,0.5396215288320363
avg_receiving_2pt_conversions_last_10_games,0.043181184003480325
entry_year,1.5328892355416266
rookie_year,1.1327431794596157
draft_club,0.5139149403008748
draft_number,0.4962350222840049
report_status,0.03824562357275299
practice_status,0.24036164827530157
current_injury,0.05020004365650844
number_times_on_injury_report_season,0.007769653826295246
number_times_out_play_status_season,0.0
number_times_out_practice_status_season,0.029054072451777935
years_played,0.5814727058594662
draft_team,0.21822516003303438
drafted_high,1.6400012875169252
is_rookie,0.027083519301813883
last_week_home_away,0.06080817838544417
last_week_weekday,0.19895140600433203
last_week_gametime,0.1678624409405404
last_week_away_team,0.4772986715804723
last_week_away_score,1.267570450917966
last_week_home_team,0.5581711717443212
last_week_home_score,0.3928239680090301
last_week_location,0.020611649169977403
last_week_overtime,0.0
last_week_roof,0.050260611031000955
last_week_surface,0.17399814675021139
last_week_temp,0.45158002655566076
last_week_wind,0.455028800392448
last_week_stadium,0.15810850669187174
next_week_home_away,0.3438061582675784
next_week_weekday,0.3397741304267366
next_week_gametime,0.6728001481947217
next_week_away_team,0.22352507683065553
next_week_home_team,0.3265949583467627
next_week_location,0.004205607843413693
next_week_roof,0.20884922680707108
next_week_surface,0.4345577694707786
next_week_stadium,1.2609471741389393
year_signed,0.5361585770490908
number_years,0.49864520143777524
contract_value,1.152889232050502
apy,0.7340778129501258
guaranteed,0.9026888891908772
number_of_seasons_since_last_contract,0.3689499952220208
